STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT19,WT22
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2019,4.47,,,0,0,0,,60,38,,260,260,13,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2019,4.25,,,0,0,0,,56,42,,20,20,13,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2019,7.83,,,0,0,0,,49,33,,10,360,16.1,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2019,4.03,,,0,0,0,,47,34,,30,20,15,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2019,1.57,,,0,0,0,,53,37,,150,150,8.9,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2019,2.01,,,0,0,0,,59,49,,250,230,10.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2019,3.36,,,0,0,0,,70,52,,170,170,8.9,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2019,5.82,,,0.06,0,0,,65,39,,290,290,16.1,28,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2019,7.16,,,0,0,0,,46,33,,270,310,16.1,29.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2019,4.47,,,0,0,0,,52,39,,50,50,14.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2019,7.38,,,0,0,0,,67,41,,270,270,21.9,38,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2019,6.71,,,0,0,0,,60,44,,290,300,15,27.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2019,5.82,,,0.2,0,0,,45,38,,50,60,16.1,21.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2019,3.36,,,0,0,0,,68,39,,300,300,13,19,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2019,1.57,,,0,0,0,,66,51,,190,190,8.9,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2019,3.58,,,0.26,0,0,,79,49,,50,250,15,23,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2019,2.91,,,0.03,0,0,,51,46,,90,140,10.1,17,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2019,6.49,,,0,0,0,,60,45,,300,290,14.1,25.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2019,3.13,,,0,0,0,,55,40,,20,20,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2019,3.8,,,0.63,0,0,,68,46,,50,190,8.9,16.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2019,2.91,,,0.24,0,0,,77,59,,260,190,8.9,21.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/2019,1.57,,,0.01,0,0,,73,60,,240,170,8.9,16.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/2019,8.5,,,0.96,0,0,,65,46,,270,280,23.9,38.9,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/2019,9.4,,,0,0,0,,66,44,,280,270,17,31.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/2019,3.13,,,0.01,0,0,,63,48,,50,190,12.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/2019,3.58,,,0,0,0,,62,51,,130,140,10.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/2019,3.36,,,0.01,0,0,,80,58,,160,140,8.9,18.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/2019,3.8,,,0.7,0,0,,64,55,,160,,6.9,,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/2019,3.36,,,0,0,0,,66,53,,150,150,10.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/2019,4.47,,,0.24,0,0,,64,52,,360,50,12.1,19.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/2019,2.01,,,0.08,0,0,,77,56,,140,220,8.9,16.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/2019,5.82,,,0,0,0,,69,55,,300,300,15,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2019,3.36,,,0.02,0,0,,66,48,,40,60,10.1,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2019,4.92,,,1.03,0,0,,59,51,,50,270,14.1,23,1,1,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2019,6.93,,,0.07,0,0,,58,47,,270,290,21,34,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2019,3.8,,,0.01,0,0,,53,45,,360,360,12.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2019,2.68,,,0.01,0,0,,60,41,,140,160,10.1,16.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2019,2.01,,,0.04,0,0,,60,48,,60,60,10.1,14.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2019,2.46,,,0,0,0,,56,50,,140,140,8.9,16.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2019,2.68,,,0.01,0,0,,78,50,,130,140,12.1,21,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2019,2.46,,,0.06,0,0,,56,50,,40,90,8.9,13,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2019,1.12,,,0.11,0,0,,71,53,,50,80,6.9,11,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2019,7.16,,,1.31,0,0,,58,51,,50,50,17,25.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2019,4.03,,,0,0,0,,74,51,,40,40,13,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2019,1.34,,,0.11,0,0,,70,52,,360,150,8.9,15,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2019,4.47,,,0,0,0,,71,55,,30,50,10.1,17,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2019,5.59,,,0,0,0,,61,53,,50,50,16.1,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2019,1.57,,,0.04,0,0,,73,56,,130,140,10.1,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2019,3.13,,,0.04,0,0,,69,56,,280,300,10.1,17,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2019,8.5,,,1.32,0,0,,59,43,,60,50,18.1,31.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2019,5.59,,,0.7,0,0,,48,42,,50,50,15,23,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2019,2.24,,,0.3,0,0,,52,44,,280,280,8.1,13,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2019,3.8,,,0.01,0,0,,69,44,,250,300,10.1,19.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2019,2.68,,,0.12,0,0,,73,52,,280,270,13,19,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2019,4.92,,,0.03,0,0,,76,60,,250,230,13,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2019,2.68,,,0,0,0,,75,56,,140,140,8.9,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2019,2.91,,,0.06,0,0,,76,60,,140,150,12.1,21.9,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2019,5.37,,,0,0,0,,85,66,,240,210,18.1,32,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2019,5.82,,,0,0,0,,71,56,,290,300,15,29.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2019,4.25,,,0,0,0,,74,54,,50,70,13,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2019,4.03,,,0.48,0,0,,72,55,,240,230,14.1,19.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2019,7.61,,,0,0,0,,73,61,,300,320,18.1,32,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2019,4.03,,,0,0,0,,71,55,,150,150,12.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2019,4.25,,,0.2,0,0,,86,59,,280,260,12.1,19,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2019,3.58,,,0,0,0,,80,64,,40,70,13,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2019,4.25,,,0.17,0,0,,71,62,,60,150,12.1,18.1,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2019,4.7,,,0.8,0,0,,70,56,,90,110,12.1,18.1,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2019,2.01,,,0.95,0,0,,70,57,,140,160,8.9,15,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2019,2.68,,,0,0,0,,80,63,,250,290,10.1,15,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/2019,2.68,,,0,0,0,,80,63,,150,150,8.9,16.1,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/2019,3.8,,,0.86,0,0,,81,61,,260,220,12.1,25.1,1,1,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/2019,5.37,,,0,0,0,,70,58,,280,270,15,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/2019,3.8,,,0,0,0,,70,54,,250,240,12.1,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/2019,4.47,,,0,0,0,,81,64,,230,240,14.1,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/2019,4.7,,,0.04,0,0,,83,68,,50,270,12.1,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/2019,2.24,,,0,0,0,,81,66,,60,20,8.1,13,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/2019,6.26,,,0,0,0,,81,63,,50,60,16.1,25.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/2019,6.49,,,0,0,0,,78,60,,60,130,14.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/2019,6.71,,,0.62,0,0,,70,60,,50,50,15,19.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/2019,6.26,,,0.45,0,0,,77,63,,300,280,15,25.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/2019,4.03,,,0,0,0,,74,59,,140,160,12.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/2019,5.82,,,0.6,0,0,,65,55,,50,50,21.9,31.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/2019,6.04,,,0,0,0,,73,58,,270,290,17,25.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/2019,4.47,,,0,0,0,,81,60,,220,220,15,25.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/2019,5.14,,,0.04,0,0,,80,65,,230,220,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/2019,1.34,,,0,0,0,,76,69,,30,40,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/2019,1.79,,,0.79,0,0,,73,67,,60,160,10.1,14.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/2019,2.91,,,0.11,0,0,,71,66,,70,140,8.1,13,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/2019,3.13,,,0.42,0,0,,78,65,,240,230,8.1,14.1,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/2019,5.14,,,0.53,0,0,,77,65,,300,290,15,25.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/2019,5.59,,,0,0,0,,79,61,,300,300,15,23.9,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/2019,4.7,,,0,0,0,,83,64,,280,210,12.1,19.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2019,1.79,,,0,0,0,,84,67,,200,230,8.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2019,2.01,,,0.86,0,0,,84,72,,270,250,8.1,12.1,1,1,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2019,3.13,,,0,0,0,,87,72,,250,220,8.9,15,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2019,2.68,,,0,0,0,,89,71,,230,300,10.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2019,2.46,,,0,0,0,,89,73,,210,220,10.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2019,4.7,,,0.08,0,0,,91,72,,230,220,14.1,21.9,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2019,5.14,,,0.06,0,0,,83,69,,330,360,21,36.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2019,4.47,,,0,0,0,,85,65,,280,60,10.1,15,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2019,2.46,,,0.02,0,0,,85,71,,270,330,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2019,1.79,,,0,0,0,,87,75,,60,70,10.1,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2019,2.68,,,0,0,0,,90,74,,150,160,13,21,,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2019,2.91,,,0,0,0,,86,72,,140,150,8.9,17,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2019,3.36,,,0,0,0,,90,76,,220,230,10.1,17,,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2019,4.92,,,0,0,0,,86,72,,50,50,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2019,2.68,,,0.04,0,0,,78,68,,50,70,8.1,11,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2019,2.68,,,0,0,0,,87,69,,240,250,10.1,14.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2019,2.46,,,0,0,0,,88,74,,240,230,12.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2019,4.47,,,0.79,0,0,,87,73,,150,130,12.1,21,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2019,5.14,,,0,0,0,,87,72,,300,300,12.1,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2019,3.8,,,0,0,0,,85,70,,280,310,10.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2019,4.92,,,0,0,0,,89,76,,270,260,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2019,2.91,,,0,0,0,,85,68,,290,290,8.9,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2019,2.91,,,0,0,0,,91,72,,230,230,10.1,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2019,3.58,,,1.82,0,0,,93,73,,290,300,14.1,27.1,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2019,4.92,,,0.51,0,0,,79,71,,50,50,15,19.9,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2019,3.58,,,0,0,0,,91,71,,240,230,13,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2019,4.25,,,0,0,0,,95,82,,230,240,13,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/2019,4.47,,,0,0,0,,95,80,,280,240,14.1,21,,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/2019,2.68,,,1.66,0,0,,90,72,,10,340,14.1,25.1,1,1,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/2019,4.03,,,0.53,0,0,,74,67,,360,10,12.1,17,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/2019,2.91,,,0.02,0,0,,83,67,,60,50,12.1,15,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/2019,1.79,,,0,0,0,,84,70,,50,50,10.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/2019,1.57,,,0,0,0,,88,69,,50,50,8.9,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/2019,2.91,,,0,0,0,,85,72,,220,220,12.1,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/2019,5.37,,,0.01,0,0,,88,71,,280,290,13,25.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/2019,4.47,,,0,0,0,,90,73,,250,250,12.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/2019,3.36,,,0.01,0,0,,92,78,,230,220,12.1,19,,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/2019,2.91,,,0.36,0,0,,87,70,,280,250,14.1,21,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/2019,2.24,,,0,0,0,,87,70,,20,30,8.9,14.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/2019,3.58,,,0,0,0,,84,73,,140,160,8.9,16.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/2019,3.58,,,0.21,0,0,,86,68,,360,340,18.1,25.9,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/2019,2.68,,,0,0,0,,87,69,,40,30,12.1,19,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/2019,4.47,,,0,0,0,,82,70,,120,150,13,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/2019,3.13,,,0.04,0,0,,79,71,,140,140,8.9,14.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/2019,2.68,,,1.18,0,0,,84,69,,270,250,13,23,1,1,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/2019,4.7,,,0.2,0,0,,84,67,,300,300,16.1,30,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/2019,3.58,,,0.08,0,0,,83,68,,300,320,14.1,23,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2019,5.14,,,0,0,0,,81,66,,280,270,14.1,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2019,3.13,,,0,0,0,,80,63,,270,250,12.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2019,3.58,,,0,0,0,,85,68,,230,210,12.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2019,3.58,,,0.07,0,0,,79,71,,230,240,10.1,18.1,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2019,3.58,,,0,0,0,,84,73,,30,70,10.1,15,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2019,4.03,,,0,0,0,,85,70,,50,150,10.1,17,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2019,2.68,,,0,0,0,,79,68,,50,130,8.9,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2019,3.36,,,0,0,0,,87,73,,70,40,8.9,17,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2019,2.24,,,0.64,0,0,,90,70,,240,230,15,23.9,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2019,2.91,,,0,0,0,,90,72,,120,150,13,19.9,,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/2019,2.91,,,0,0,0,,88,75,,140,140,8.9,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2019,2.91,,,0.1,0,0,,87,74,,240,250,12.1,19,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2019,3.8,,,1.01,0,0,,90,71,,290,280,19.9,36,1,,1,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2019,3.36,,,0.09,0,0,,74,65,,360,10,8.9,13,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2019,5.14,,,0,0,0,,76,64,,50,40,14.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2019,8.95,,,0,0,0,,77,63,,50,50,17,25.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2019,6.26,,,0,0,0,,74,61,,50,50,15,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2019,3.13,,,0,0,0,,75,62,,190,230,8.1,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2019,3.8,,,0.08,0,0,,74,67,,60,40,10.1,15,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2019,4.03,,,0,0,0,,81,65,,280,290,14.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2019,4.03,,,0,0,0,,86,67,,220,240,15,23,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2019,5.82,,,0,0,0,,81,69,,50,40,13,19,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2019,4.47,,,0,0,0,,78,63,,50,160,12.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2019,2.46,,,0.3,0,0,,74,69,,150,140,8.9,17,1,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2019,3.36,,,0,0,0,,82,67,,50,140,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2019,3.8,,,0,0,0,,87,68,,350,230,12.1,19,,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2019,5.14,,,0,0,0,,74,65,,40,60,15,23.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2019,8.28,,,0.32,0,0,,67,58,,60,60,19.9,29.1,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2019,4.47,,,0.02,0,0,,75,56,,340,320,14.1,23,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2019,2.24,,,0,0,0,,77,63,,50,40,13,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2019,4.47,,,0,0,0,,78,64,,50,50,12.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/2019,2.91,,,0.01,0,0,,76,66,,180,210,12.1,21,1,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/2019,5.14,,,0,0,0,,88,69,,240,270,13,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/2019,4.92,,,0.17,0,0,,81,61,,60,40,14.1,19,1,,,,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/2019,6.49,,,0,0,0,,72,57,,50,50,16.1,21,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/2019,2.91,,,0,0,0,,74,61,,160,150,8.9,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/2019,2.24,,,0,0,0,,82,68,,280,270,8.9,14.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/2019,2.01,,,0,0,0,,77,68,,60,60,12.1,15,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/2019,5.59,,,0,0,0,,76,62,,50,40,16.1,21.9,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/2019,6.49,,,0,0,0,,69,57,,50,60,13,18.1,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/2019,2.91,,,0,0,0,,70,52,,40,40,8.9,13,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/2019,4.7,,,0,0,0,,78,56,,270,260,10.1,17,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/2019,2.68,,,0,0,0,,84,61,,240,220,6.9,13,,,,,,,,,,,,,
